"","Codigo","Provincia","Municipio","Comarca","Tasainicial","LONGITUD_ETRS89","LATITUD_ETRS89","Indemnizacion","Valor_Prod","VIVO","Ind_VP2"
"4239",34213,34,213,2,0.04071243,-4.25865544,42.15517873,94317.92,1726997.3,12,0.0546138201837374
"4240",47208,47,208,1,0.056869062,-5.14379824,42.15530773,213322.02,2675074.63,12,0.0797443247405774
"4241",22081,22,81,4,0.035285798,-0.13942125,42.15579711,71144.25,3534302.27,12,0.0201296449949653
"4242",9101,9,101,5,0.029427852,-3.93458074,42.15850774,341711.54,6562403.29,12,0.0520710972641244
"4243",50276,50,276,1,0.048834435,-0.85396189,42.15877628,127.09,161461.45,8,0.000787122870505622
"4244",24146,24,146,7,0.046393829,-5.93133412,42.15939063,274.82,1275.23,3,0.215506222406938
"4245",47064,47,64,1,0.056869062,-5.05820145,42.16014562,193048.47,2796345.43,12,0.0690359881611622
"4246",17016,17,16,4,0.034294031,2.91021595,42.16066615,0,251047.88,11,0
"4247",9466,9,466,5,0.029427852,-3.81295798,42.16073876,814260.76,12354724.64,12,0.0659068318984404
"4248",9446,9,446,6,0.019014358,-4.14555159,42.16105529,34213.43,1861110.71,12,0.0183833394844093
"4249",32089,32,89,3,0.014604811,-7.610481475,42.16112178,0,7605.25,4,0
"4250",22126,22,126,4,0.035285798,-0.20736804,42.1612641,1813.94,481067.11,12,0.00377065894195095
"4251",25001,25,1,4,0.046859122,1.09177173,42.16142117,101044.83,1134971.25,12,0.0890285370664675
"4252",9467,9,467,6,0.019014358,-4.04901992,42.16152747,67241.62,2574393.54,12,0.0261194020864425
"4253",22150,22,150,4,0.035285798,-0.32391473,42.16160418,441500.42,9178967.12,12,0.0480991395031819
"4254",22058,22,58,5,0.029240096,-0.08301874,42.16219193,83808.66,1732053.51,12,0.0483868769158292
"4255",22019,22,19,4,0.035285798,-0.46301496,42.16281363,195216.35,3057207.31,12,0.0638544691952866
"4256",9388,9,388,3,0.01613514,-3.51642349,42.1660558,4884.58,211777.16,12,0.0230647157606609
"4257",47084,47,84,1,0.056869062,-5.26250853,42.16648978,1141667.53,15629999.73,12,0.0730433493104097
"4258",47028,47,28,1,0.056869062,-5.15935721,42.16721858,212457.67,2169587.21,12,0.0979253883046259
"4259",25234,25,234,4,0.046859122,0.8956651,42.16727663,259020.04,3025228.15,12,0.0856200019162191
"4260",9476,9,476,3,0.01613514,-3.43834637,42.16728072,0,172.71,1,0
"4261",34103,34,103,2,0.04071243,-4.84183315,42.16852637,170699.55,2915380.03,12,0.0585513889247571
"4262",9047,9,47,6,0.019014358,-4.01281697,42.16860707,225283.89,3995722.61,12,0.0563812636633452
"4263",17190,17,190,6,0.018938808,2.74486464,42.16872452,0,68235.13,9,0
"4264",50151,50,151,1,0.048834435,-0.93013543,42.16908363,61558.47,2809290.93,12,0.0219124581732089
"4265",9114,9,114,8,0.01613514,-3.61089134,42.1700959,87408.61,2152904.34,12,0.0406003222604865
"4266",22096,22,96,4,0.035285798,-0.45084107,42.17056738,200032.59,4005381.05,12,0.0499409637941938
"4267",31070,31,70,5,0.10184462,-1.69132764,42.17098779,12510.72,69539.47,10,0.179908187393433
"4268",24117,24,117,8,0.044039183,-5.76772389,42.17120183,62683.3,612710.89,12,0.102304857026452
"4269",17175,17,175,4,0.034294031,2.99222659,42.17169838,1229.52,8282.37,2,0.148450262424886
"4270",17011,17,11,4,0.034294031,3.07498075,42.17199929,0,13562.79,4,0
"4271",22024,22,24,5,0.029240096,0.02773606,42.17235218,22617.83,685105.92,12,0.0330136251048597
"4272",22090,22,90,5,0.029240096,0.06341791,42.17248812,15322.57,179184.61,12,0.0855127569270598
"4273",9406,9,406,5,0.029427852,-3.70898718,42.17268518,115664.23,4403957.54,12,0.0262637023516807
"4274",34011,34,11,2,0.04071243,-4.47026072,42.17311585,682386.81,14643285.33,12,0.0466006633499096
"4275",9381,9,381,3,0.01613514,-3.36271552,42.17339842,0,1556.29,1,0
"4276",17198,17,198,4,0.034294031,3.04525812,42.17350061,22825.59,320259.68,7,0.0712721314153564
"4277",47211,47,211,1,0.056869062,-5.19036016,42.17423125,213391.44,2890855.35,12,0.0738160212685841
"4278",25077,25,77,3,0.02712771,1.31603374,42.17430748,703.69,56094.84,10,0.0125446476003853
"4279",9041,9,41,6,0.019014358,-4.00806803,42.17450285,71208.6,1487521.38,12,0.0478706396811587
"4280",22905,22,905,4,0.035285798,-0.58075054,42.17563439,1204463.69,28505430.23,12,0.042253833051514
"4281",25163,25,163,5,0.049610803,1.58883165,42.17615775,0,322.17,4,0
"4282",17119,17,119,4,0.034294031,2.969137211,42.17725011,4461.58,114341.58,7,0.0390197511701343
"4283",31032,31,32,5,0.10184462,-1.59752473,42.17748866,276585.09,1634135.86,12,0.169254648141679
"4284",24074,24,74,9,0.064619394,-5.44596586,42.17806773,614110.62,5683854.88,12,0.10804473952368
"4285",34035,34,35,2,0.04071243,-4.96852465,42.17827323,547402.63,8264780.85,12,0.0662331693888774
"4286",26011,26,11,5,0.143840605,-1.749283,42.17839836,275102.52,1486682.7,12,0.18504454245684
"4287",17065,17,65,6,0.018938808,2.79549985,42.17884901,3667.98,222174.64,12,0.0165094450023639
"4288",24211,24,211,9,0.064619394,-5.592522471,42.17916877,2948.87,81297.9,11,0.0362724006401149
"4289",24005,24,5,8,0.044039183,-5.68998617,42.17935586,124810.4,1543501.16,12,0.0808618763849844
"4290",22047,22,47,4,0.035285798,-0.45083389,42.18038319,82786.2,1854278.6,12,0.0446460418623178
"4291",9448,9,448,5,0.029427852,-3.77295304,42.1808287,677225.24,17324317.11,12,0.0390910207715541
"4292",22214,22,214,3,0.021358294,0.26600417,42.1813607,41456.34,1040585.96,12,0.0398394189366153
"4293",17114,17,114,3,0.011974137,2.48816559,42.18183793,0,47266.54,3,0
"4294",26181,26,181,6,0.070758688,-2.34286122,42.18216942,0,8226.36,1,0
"4295",24047,24,47,4,0.021386277,-6.19102987,42.18237283,2863.68,332134.4,11,0.00862205179589949
"4296",9417,9,417,6,0.019014358,-4.15290348,42.18259655,154685.32,6830368.55,12,0.0226467018386585
"4297",24902,24,902,9,0.064619394,-5.54975679,42.18481178,60689.95,1186336.49,12,0.0511574502778718
"4298",25215,25,215,4,0.046859122,0.90032828,42.18513058,77791.07,871279.03,12,0.0892837625163548
"4299",32068,32,68,1,0,-8.025433258,42.18538244,0,2677.2,1,0
"4300",9275,9,275,5,0.029427852,-3.90290387,42.18663505,896892.26,14137983.11,12,0.0634384871605636
"4301",17136,17,136,4,0.034294031,2.91760272,42.18676382,0,104649.9,10,0
"4302",17058,17,58,6,0.018938808,2.79921562,42.18696154,0,321245.16,11,0
"4303",22117,22,117,3,0.021358294,0.33439454,42.18755481,406122.05,11689283.78,12,0.034743108101701
"4304",17149,17,149,3,0.011974137,2.40861328,42.18765181,0,850.13,2,0
"4305",17178,17,178,4,0.034294031,3.08221872,42.18835879,1025.53,48560.11,6,0.021118774236714
"4306",9162,9,162,8,0.01613514,-3.64328803,42.18905768,102832.44,3797745.08,12,0.0270772360529264
"4307",47187,47,187,1,0.056869062,-5.11288301,42.18938341,401324.52,6201307.09,12,0.0647161177757446
"4308",47198,47,198,1,0.056869062,-5.04363458,42.19079198,134669.05,2774445.88,12,0.0485390798107765
"4309",22160,22,160,5,0.029240096,0.15082578,42.19264069,5912.93,194586.19,12,0.0303872027095037
"4310",17075,17,75,4,0.034294031,2.95297191,42.19277305,1601.18,143343.36,7,0.01117024185843
"4311",34017,34,17,2,0.04071243,-4.29215054,42.19278567,1420816.08,27064830.57,12,0.0524967661011299
"4312",32033,32,33,1,0,-8.091640217,42.19279759,0,7003.16,3,0
"4313",9447,9,447,8,0.01613514,-3.41914554,42.19302046,0,58.48,1,0
"4314",34127,34,127,2,0.04071243,-4.58094637,42.19355595,207091.02,3417037.64,12,0.0606054254643797
"4315",17225,17,225,4,0.034294031,3.05850041,42.19495682,6652.53,98468.08,6,0.0675602692771099
"4316",31249,31,249,5,0.10184462,-1.63395077,42.19580564,154699.34,1473588.83,12,0.104981346798075
"4317",24178,24,178,9,0.064619394,-5.42728131,42.19602588,149120.41,1680955.92,12,0.0887116718682308
"4318",22080,22,80,3,0.021358294,0.39621261,42.19694511,239904.73,5986138.93,12,0.0400767060045498
"4319",17162,17,162,3,0.011974137,2.66894817,42.19781187,0,52691.61,8,0
"4320",22142,22,142,3,0.021358294,0.51593014,42.19781796,71270.56,2936785.31,12,0.0242682227254807
"4321",9249,9,249,6,0.019014358,-3.98966907,42.19807877,155394.3,3654242.26,12,0.0425243563353679
"4322",24046,24,46,7,0.046393829,-5.98608879,42.19895136,30464.53,437268.46,12,0.0696700832253028
"4323",9472,9,472,6,0.019014358,-4.01754495,42.19918617,53282.59,3208812.64,12,0.0166050798154423
"4324",17019,17,19,3,0.011974137,2.69965703,42.19949028,0,23996.57,8,0
"4325",50033,50,33,1,0.048834435,-0.75940594,42.20125723,46555.08,831606.08,12,0.0559821303855787
"4326",34159,34,159,2,0.04071243,-4.53069082,42.20132518,168473.39,4199744.46,12,0.0401151526252623
"4327",9108,9,108,5,0.029427852,-3.69901362,42.20156634,241366.43,8999712.76,12,0.0268193481766189
"4328",9236,9,236,5,0.029427852,-3.94007202,42.20232284,158713.97,2975271.83,12,0.053344359463115
"4329",34180,34,180,2,0.04071243,-4.39339974,42.20325477,217667.52,5083667.97,12,0.0428170213484654
"4330",34099,34,99,2,0.04071243,-4.56768375,42.20380668,21253.97,451935.46,12,0.0470287726482007
"4331",32036,32,36,3,0.014604811,-7.735274608,42.20411096,0,47499.67,3,0
"4332",22087,22,87,3,0.021358294,0.57893018,42.20420841,27068.66,2628840.38,12,0.0102968062290644
"4333",24124,24,124,7,0.046393829,-5.8510072,42.20608299,4470.72,85594.65,11,0.0522313018395425
"4334",9250,9,250,6,0.019014358,-3.98797885,42.20619881,209250.65,5484620.32,12,0.0381522580946861
"4335",9206,9,206,5,0.029427852,-3.91864255,42.20722435,265605.47,5501556.1,12,0.0482782444043423
"4336",17052,17,52,4,0.034294031,2.9948398,42.20943566,448.67,132869.3,5,0.00337677702825258
"4337",17208,17,208,3,0.011974137,2.455821997,42.21095707,0,7094.64,2,0
"4338",25155,25,155,3,0.02712771,1.32853817,42.21117164,900.26,68368.12,12,0.0131678331947697
"4339",34009,34,9,2,0.04071243,-4.48934981,42.21161381,74414.21,2671207.63,12,0.0278578906275436
"4340",9314,9,314,8,0.01613514,-3.53617837,42.21167258,9631.75,2196094.89,12,0.00438585329070184
"4341",34241,34,241,2,0.04071243,-4.24544607,42.21171948,69074.89,1451269.38,12,0.047596187828341
"4342",47140,47,140,1,0.056869062,-5.2061325,42.21205916,152824.16,2416525.89,12,0.0632412674047535
"4343",25190,25,190,4,0.046859122,0.9321034,42.21221216,2661.17,356659.61,12,0.00746137192265757
"4344",17185,17,185,3,0.011974137,2.50907002,42.21272222,0,16816.63,3,0
"4345",17010,17,10,3,0.011974137,2.64194856,42.21307792,0,2306.24,1,0
"4346",22127,22,127,4,0.035285798,-0.43220372,42.21346749,81376.54,3919678.2,12,0.0207610257393069
"4347",34130,34,130,2,0.04071243,-4.43536227,42.21354477,16129.79,563147.96,12,0.0286421884578966
"4348",26021,26,21,5,0.143840605,-2.00730253,42.21379597,4024.98,102569.83,10,0.0392413636641496
"4349",26072,26,72,5,0.143840605,-2.16557855,42.21451808,0,831.39,1,0
"4350",9034,9,34,6,0.019014358,-4.06383001,42.21452748,336672.8,22692927.41,12,0.0148360233088147
"4351",34174,34,174,2,0.04071243,-4.34322857,42.21475049,222627.68,4803889.36,12,0.0463432155315084
"4352",9266,9,266,3,0.01613514,-3.29692813,42.216142,0,13052.05,1,0
"4353",47153,47,153,1,0.056869062,-5.10096733,42.21716016,631876.28,9158209.24,12,0.068995615129667
"4354",31064,31,64,5,0.10184462,-1.69557126,42.21775075,4869.83,19551.67,9,0.249074887209123
"4355",17046,17,46,3,0.011974137,2.55462098,42.21828475,0,4727.17,3,0
"4356",24002,24,2,9,0.064619394,-5.58345899,42.21845829,7920.89,138365.08,10,0.0572463081002808
"4357",17115,17,115,4,0.034294031,2.90721431,42.21855906,14921,132507.42,11,0.112605014873884
"4358",17226,17,226,4,0.034294031,2.97049756,42.21863668,3524.82,129323.11,11,0.0272559173685198
"4359",24042,24,42,9,0.064619394,-5.42214245,42.21999948,446340.97,4751671.6,12,0.0939334633310939
"4360",34059,34,59,2,0.04071243,-4.85692768,42.2205443,683549.88,11247785.59,12,0.0607719514681823
"4361",34204,34,204,2,0.04071243,-4.97571302,42.22204413,218469.06,3103118.26,12,0.0704030725532194
"4362",17098,17,98,3,0.011974137,2.74243129,42.22222718,0,178720.63,9,0
"4363",17026,17,26,4,0.034294031,2.92653436,42.22323776,5570.42,381372.51,11,0.0146062441679396
"4364",17111,17,111,4,0.034294031,2.86163363,42.22393632,27337.69,245816.74,10,0.111211669311049
"4365",24084,24,84,9,0.064619394,-5.25751071,42.22399087,472547.84,4901572.07,12,0.0964074042473479
"4366",26101,26,101,4,0,-2.52993363,42.22505911,0,1983.82,2,0
"4367",36031,36,31,4,0,-8.470391822,42.22514445,0,530.86,1,0
"4368",9030,9,30,8,0.01613514,-3.59472,42.22693,102921.07,5729337.99,12,0.0179638677591789
"4369",17151,17,151,4,0.034294031,3.04253588,42.22762077,2233.41,100929.99,11,0.0221283089396918
"4370",26018,26,18,5,0.143840605,-2.09983984,42.22815991,6684.11,221791.86,11,0.0301368589451389
"4371",22063,22,63,4,0.035285798,-0.75202053,42.22848078,168350.52,3533090.27,12,0.0476496514763547
"4372",9456,9,456,6,0.019014358,-4.00832217,42.22853732,97639.27,3631032.62,12,0.026890221107405
"4373",26120,26,120,5,0.143840605,-2.0478411,42.22900027,30697.34,100933.23,10,0.304135119821292
"4374",8190,8,190,1,0.021434741,1.73609251,42.22931792,0,12814.11,3,0
"4375",26008,26,8,5,0.143840605,-1.8880546,42.22958732,6995.05,79896.28,10,0.0875516356956794
"4376",17109,17,109,3,0.011974137,2.59650517,42.23005764,0,2201.4,2,0
"4377",17031,17,31,4,0.034294031,2.81947141,42.23076724,2492.44,331925.35,12,0.00750903780021622
"4378",47091,47,91,1,0.056869062,-5.1804451,42.23091343,270239.11,3443941.67,12,0.0784679695228404
"4379",9315,9,315,8,0.01613514,-3.65329276,42.23155588,104045.85,4532796.42,12,0.0229540090397442
"4380",34046,34,46,2,0.04071243,-4.70367177,42.23192958,190996.78,4055686.49,12,0.0470935760125778
"4381",17200,17,200,3,0.011974137,2.62980203,42.23298857,0,9178.41,2,0
"4382",25909,25,909,3,0.02712771,1.48002645,42.23346991,0,7506.14,3,0
"4383",17182,17,182,4,0.034294031,2.95253036,42.23353656,0,7058.88,4,0
"4384",26125,26,125,5,0.143840605,-1.85033225,42.23484391,442.13,4912.28,6,0.0900050485721498
"4385",17021,17,21,3,0.011974137,2.70978069,42.237136,0,88495.93,6,0
"4386",24136,24,136,8,0.044039183,-5.78273924,42.23747824,341.71,21752.65,10,0.0157088906409104
"4387",24088,24,88,8,0.044039183,-5.66099281,42.23856799,24116.31,409215.89,12,0.0589329754521507
"4388",25061,25,61,3,0.02712771,1.24806362,42.23919476,0,10118.19,9,0
"4389",24099,24,99,9,0.064619394,-5.3756207,42.23943473,909692.93,9018853.64,12,0.100865693835564
"4390",32079,32,79,1,0,-7.825168947,42.24125359,0,751.52,2,0
"4391",34227,34,227,2,0.04071243,-4.7455149,42.24195433,273192.02,4382759.65,12,0.0623333337478362
"4392",17074,17,74,4,0.034294031,3.04092186,42.24200453,2623.54,166891.26,11,0.015720056280958
"4393",22051,22,51,5,0.029240096,0.06809502,42.24229856,24583.48,308325.46,11,0.0797322413789636
"4394",22002,22,2,2,0.020636402,0.19783256,42.2428504,52002.12,908172.43,12,0.0572601835094245
"4395",25161,25,161,4,0.046859122,0.97147739,42.24313889,51267.2,790769.76,12,0.064832018867287
"4396",34243,34,243,2,0.04071243,-4.59824238,42.244029,102799.15,2450851.55,12,0.0419442581089826
"4397",31169,31,169,5,0.10184462,-1.76183995,42.2440359,184.61,5261.52,4,0.0350868190180784
"4398",24168,24,168,9,0.064619394,-5.5673035,42.24430693,12615.02,194102.12,8,0.0649916652121059
"4399",47088,47,88,1,0.056869062,-5.14165528,42.24487426,94032.46,1831331.72,12,0.0513464922673867
"4400",24203,24,203,9,0.064619394,-5.44435936,42.24627445,425193.02,5207961.9,12,0.081642882218474
"4401",9441,9,441,6,0.019014358,-3.98587733,42.246294,57532.61,4178376.31,12,0.0137691308133996
"4402",17221,17,221,4,0.034294031,2.93786527,42.24703941,3883.75,70478.29,11,0.0551056218872507
"4403",25171,25,171,4,0.046859122,0.9680387,42.24756288,0,41224.52,7,0
"4404",9258,9,258,6,0.019014358,-4.19833669,42.24787588,119166,6383532.91,12,0.0186677192207034
"4405",34206,34,206,2,0.04071243,-4.96783751,42.24894479,979716.46,12909885.43,12,0.0758888578300884
"4406",17088,17,88,4,0.034294031,2.81330962,42.24904031,489.56,286461.89,12,0.00170898823574752
"4407",17012,17,12,4,0.034294031,2.91439402,42.24964566,6286.11,154326.07,12,0.0407326513271542
"4408",17005,17,5,4,0.034294031,2.99619535,42.25212616,0,2451.65,7,0
"4409",26028,26,28,5,0.143840605,-2.13059007,42.25235383,33727.42,193490.45,8,0.174310515066764
"4410",34104,34,104,2,0.04071243,-4.25293575,42.25411955,100154.74,3167632.21,12,0.0316181719846825
"4411",34137,34,137,2,0.04071243,-4.89495403,42.25433337,216317.27,3211467.38,12,0.0673577665297662
"4412",22151,22,151,4,0.035285798,-0.64394824,42.25447962,274294.32,5281246.99,12,0.0519374156367566
"4413",17228,17,228,4,0.034294031,2.8892312,42.25489355,3241.84,113767.37,3,0.0284953409751847
"4414",26151,26,151,4,0,-2.63033158,42.25523791,0,42943.15,4,0
"4415",24125,24,125,7,0.046393829,-6.03768378,42.25613723,16170.21,320017.84,12,0.0505290892532741
"4416",9332,9,332,8,0.01613514,-3.68326341,42.25749963,49430.71,1743109.78,12,0.0283577721651014
"4417",24053,24,53,7,0.046393829,-5.82509544,42.25787482,670.62,28982.39,12,0.0231388784706851
"4418",34034,34,34,2,0.04071243,-4.34703103,42.25853825,124432.35,4985832.39,12,0.0249571867376793
"4419",9362,9,362,8,0.01613514,-3.69479502,42.2587814,44571.76,2195037.63,12,0.0203056928914699
"4420",22035,22,35,3,0.021358294,0.72091662,42.25898163,31205.36,1116194.45,12,0.0279569209468834
"4421",24154,24,154,7,0.046393829,-5.88820436,42.25945371,104464.46,1837473.9,12,0.0568522143362145
"4422",17047,17,47,4,0.034294031,3.07630065,42.25961136,58287.18,688561.55,11,0.0846506459734791
"4423",34224,34,224,2,0.04071243,-4.68901078,42.2597315,409723.53,5757525.56,12,0.0711631282797119
"4424",22155,22,155,3,0.021358294,0.59727,42.26022,122728.85,4181806.03,12,0.029348288543168
"4425",9221,9,221,8,0.01613514,-3.66025784,42.26033596,37704.34,1971078.44,12,0.0191287871831219
"4426",22904,22,904,4,0.035285798,-0.55234336,42.26068265,1090541.48,30783611.18,12,0.0354260412666764
"4427",26014,26,14,2,0.016047153,-2.76414946,42.2613112,0,5686.6,5,0
"4428",17152,17,152,4,0.034294031,3.17830899,42.26182986,254.12,29910.47,11,0.00849602162720947
"4429",34165,34,165,2,0.04071243,-4.8574813,42.2629528,274608.64,4079735.74,12,0.0673103988838257
"4430",50051,50,51,1,0.048834435,-1.18795951,42.26312893,191265.99,2072981.1,11,0.092266152354211
"4431",9095,9,95,8,0.01613514,-3.93401407,42.26383898,68840.26,4843929.43,12,0.0142116562585843
"4432",9023,9,23,8,0.01613514,-3.75669789,42.2646946,634209.79,14184248.54,12,0.0447122586869167
"4433",22163,22,163,4,0.035285798,-0.43992782,42.26600664,75123.79,2895920.23,12,0.0259412497698529
"4434",17230,17,230,4,0.034294031,3.01860299,42.26606644,598.49,25795.9,7,0.0232009737981617
"4435",22177,22,177,3,0.021358294,0.35109823,42.26768353,20254.03,868969.88,12,0.023308092105563
"4436",34074,34,74,2,0.04071243,-4.40256752,42.26774321,152620.74,5661248.31,12,0.0269588492930811
"4437",17066,17,66,4,0.034294031,2.96027805,42.2678359,1092.32,25660.14,12,0.0425687467020835
"4438",17051,17,51,4,0.034294031,2.84850122,42.26853694,0,66083.76,6,0
"4439",32043,32,43,3,0.014604811,-7.650775756,42.26996396,0,174.93,1,0
"4440",26106,26,106,4,0,-2.61993696,42.27015415,0,842.67,4,0
"4441",24207,24,207,9,0.064619394,-5.56896857,42.27038557,1553.89,21897.98,11,0.0709604264868266
"4442",47089,47,89,1,0.056869062,-5.09198397,42.27050336,236628.68,3146664.24,12,0.0751998503659863
"4443",9458,9,458,8,0.01613514,-3.73433605,42.27069377,153772.33,3668746.91,12,0.041914128658169
"4444",34132,34,132,2,0.04071243,-4.4477578,42.27087421,107307.76,3292086.45,12,0.0325956689260089
"4445",24230,24,230,8,0.044039183,-5.73637953,42.2723645,0,261.26,2,0
"4446",9093,9,93,8,0.01613514,-3.8195445,42.27236862,180113.08,6883168.27,12,0.0261671766452399
"4447",50109,50,109,1,0.048834435,-0.93141632,42.27261825,0,6015,1,0
"4448",9375,9,375,6,0.019014358,-3.99083828,42.27281921,19304.66,5656321.65,12,0.00341293533050759
"4449",9335,9,335,8,0.01613514,-3.4760699,42.27385533,4728.84,686032.03,12,0.00689303092743352
"4450",9009,9,9,8,0.01613514,-3.79109464,42.27617073,181634.47,5497059.72,12,0.0330421132845179
"4451",9125,9,125,8,0.01613514,-3.89751306,42.27628832,1168220.26,45353236.11,12,0.0257582558644016
"4452",34096,34,96,2,0.04071243,-4.54811283,42.27683156,164484.5,4482123.42,12,0.0366978961949245
"4453",34156,34,156,2,0.04071243,-4.72738608,42.27715358,459914.55,6015591.52,12,0.0764537532960682
"4454",22039,22,39,4,0.035285798,-0.68918162,42.2778874,33742.06,885087.09,12,0.0381228699200663
"4455",31254,31,254,5,0.10184462,-1.75105568,42.27884419,11811.67,89854.55,11,0.131453220788485
"4456",50197,50,197,1,0.048834435,-0.99972178,42.27912614,0,55846.19,4,0
"4457",50230,50,230,1,0.048834435,-1.27248082,42.28120303,31993.45,345336.15,11,0.0926443698408058
"4458",9063,9,63,8,0.01613514,-3.84423655,42.28254663,95202.58,5331418.17,12,0.0178568960386013
"4459",9455,9,455,6,0.019014358,-4.09985042,42.28294929,70173.77,3215903.63,12,0.0218208559937475
"4460",24149,24,149,9,0.064619394,-5.56107186,42.28497109,2614.5,45377.56,11,0.0576165840560841
"4461",34152,34,152,2,0.04071243,-4.48131665,42.28563872,161199.45,4892935.88,12,0.0329453428275868
"4462",9072,9,72,8,0.01613514,-3.62292702,42.286212,120459.23,5453896.85,12,0.0220868185286636
"4463",34089,34,89,2,0.04071243,-4.25876959,42.28654926,36436.44,1455533.15,12,0.0250330540393395
"4464",50238,50,238,1,0.048834435,-0.76038017,42.28739683,775.86,8333.7,2,0.0930991036394399
"4465",32069,32,69,1,0,-8.143527486,42.28758161,0,1830.9,2,0
"4466",24086,24,86,10,0.059505291,-5.17853054,42.28792885,278297.28,3265192.68,12,0.0852315030915725
"4467",9182,9,182,6,0.019014358,-4.2424853,42.28928435,259886.25,5331893.94,12,0.0487418266238057
"4468",9091,9,91,6,0.019014358,-4.14333499,42.28986434,893994.31,32449679.25,12,0.0275501740128911
"4469",34055,34,55,2,0.04071243,-4.76895235,42.29168558,1036306.26,14892444.02,12,0.0695860436747843
"4470",24127,24,127,7,0.046393829,-5.86217474,42.29234559,0,699.66,2,0
"4471",34216,34,216,2,0.04071243,-4.8565657,42.29288481,309134.58,6812969.7,12,0.045374424606644
"4472",24188,24,188,9,0.064619394,-5.52018899,42.29380225,408217.85,4047520.99,12,0.100856265108584
"4473",34246,34,246,2,0.04071243,-4.47159909,42.29648076,191094.69,5325842.7,12,0.0358806485215945
"4474",24010,24,10,7,0.046393829,-5.89911878,42.29654991,20741.5,208417.09,12,0.0995191901009653
"4475",34230,34,230,2,0.04071243,-4.49983868,42.29694355,109667.24,2353237.89,12,0.0466027002480399
"4476",50135,50,135,1,0.048834435,-1.24465626,42.29704472,0,1313.8,1,0
"4477",17093,17,93,4,0.034294031,2.91372377,42.29727963,312.57,29983.59,6,0.0104247023121648
"4478",9180,9,180,6,0.019014358,-3.98941407,42.2980484,15221.86,10703203.79,12,0.0014221779103395
"4479",26095,26,95,2,0.016047153,-2.79506671,42.29852131,26184.15,1748831.61,12,0.0149723677512897
"4480",32008,32,8,1,0,-7.887469714,42.29905445,151.95,4706.72,1,0.0322836285141245
"4481",26108,26,108,3,0.068513518,-2.24330533,42.29909451,44488.57,973473.35,12,0.0457008607374819
"4482",26158,26,158,5,0.143840605,-2.11780364,42.29989822,7105.19,79917.23,8,0.0889068602602968
"4483",9434,9,434,8,0.01613514,-3.73801704,42.30039039,86698.73,7437980.19,12,0.0116562195361265
"4484",26114,26,114,2,0.016047153,-2.71923203,42.30128704,0,2533.5,1,0
"4485",26036,26,36,5,0.143840605,-1.9609741,42.30155468,2779.38,22453.53,8,0.123783654507777
"4486",9073,9,73,8,0.01613514,-3.66675585,42.30172675,36168.7,2761868.05,12,0.0130957378648122
"4487",22129,22,129,3,0.021358294,0.54238384,42.30260762,14822.46,654188.17,12,0.0226577927876623
"4488",24190,24,190,9,0.064619394,-5.29918603,42.30385286,368875.85,3466133.64,12,0.106422858525443
"4489",9407,9,407,3,0.01613514,-3.25487988,42.30517953,0,98.56,1,0
"4490",22212,22,212,3,0.021358294,0.36636681,42.30542514,45.98,7353.96,8,0.0062524136655625
"4491",24113,24,113,8,0.044039183,-5.68566913,42.30598341,0,2178.4,3,0
"4492",17030,17,30,4,0.034294031,2.97795707,42.3075044,0,70807.72,4,0
"4493",9090,9,90,6,0.019014358,-4.17277539,42.3075792,222986.39,6765166.78,12,0.0329609597592212
"4494",17120,17,120,4,0.034294031,3.14962249,42.30781199,1476.69,5292.21,1,0.279030877459511
"4495",34149,34,149,2,0.04071243,-4.34347969,42.30824747,91865.51,2847484.63,12,0.0322619862569724
"4496",17132,17,132,4,0.034294031,3.00858213,42.30826253,24223.77,370061.92,10,0.0654586940477421
"4497",9463,9,463,3,0.01613514,-3.39533969,42.30861008,7066.78,198717.82,12,0.0355618836800847
"4498",31042,31,42,5,0.10184462,-1.8928813,42.30895021,1131.12,19585.1,6,0.0577541089910187
"4499",9128,9,128,8,0.01613514,-3.83792443,42.30961119,81787.04,4289425.53,12,0.0190671313508035
"4500",17196,17,196,4,0.034294031,2.83985987,42.31003454,0,10434.38,2,0
"4501",24216,24,216,7,0.046393829,-5.99656068,42.31016243,1401.86,98663.47,10,0.0142085008767683
"4502",9058,9,58,8,0.01613514,-3.82155717,42.31063017,108153.33,6547228.13,12,0.0165189493710218
"4503",17129,17,129,4,0.034294031,3.06698477,42.31143974,0,35962.53,4,0
"4504",9159,9,159,6,0.019014358,-4.04454626,42.31241997,32640.78,3044648.63,12,0.0107207050686831
"4505",25185,25,185,3,0.02712771,1.38298473,42.3125298,0,49939.62,10,0
"4506",24069,24,69,10,0.059505291,-4.96705164,42.31291688,248272.96,3289875.84,12,0.075465753747108
"4507",9086,9,86,8,0.01613514,-3.58497145,42.31342998,59624.15,3521259.18,12,0.0169326218128596
"4508",22149,22,149,4,0.035285798,-0.62624955,42.31389271,55349.05,1560520.8,12,0.0354683192944304
"4509",9129,9,129,3,0.01613514,-3.13660397,42.31438647,38.62,1993.39,11,0.0193740311730269
"4510",31107,31,107,5,0.10184462,-1.80369223,42.31454701,14307.26,528113.65,12,0.0270912520439493
"4511",26135,26,135,3,0.068513518,-2.30546988,42.31549243,48046.2,875712.45,12,0.0548652699867405
"4512",17135,17,135,4,0.034294031,2.92178099,42.31565799,0,3122.7,3,0
